Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
 [186] bool __gnu_cxx::operator!=<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > > const&, __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > > const&) [326] std::random_device::random_device() [172] unsigned long* std::__miter_base<unsigned long*>(unsigned long*)
  [63] bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [327] std::random_device::~random_device() [173] std::_Bit_const_iterator std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
   [2] MyGraph::isObstacle(int, int) const [328] std::random_device::operator()() [151] std::chrono::duration<long, std::ratio<1l, 1000l> >* std::__niter_base<std::chrono::duration<long, std::ratio<1l, 1000l> >*>(std::chrono::duration<long, std::ratio<1l, 1000l> >*)
  [79] MyGraph::getHeuristic(std::pair<int, int> const&, std::pair<int, int> const&) const [42] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [23] std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*)
   [6] MyGraph::getNeighbors(std::pair<int, int> const&) const [127] std::_Bit_reference::operator=(bool) [152] unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
  [41] MyGraph::isValidLocation(int, int) const [125] std::numeric_limits<double>::max() [255] std::_Bit_iterator std::__niter_base<std::_Bit_iterator>(std::_Bit_iterator)
  [85] MyGraph::getCost(std::pair<int, int> const&, std::pair<int, int> const&) const [283] std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::deallocate(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >&, std::chrono::duration<long, std::ratio<1l, 1000l> >*, unsigned long) [174] std::_Bit_const_iterator std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
 [177] __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::_M_max_size() const [284] std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::allocate(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >&, unsigned long) [256] unsigned long* std::__niter_wrap<unsigned long*>(unsigned long* const&, unsigned long*)
 [208] __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::max_size() const [222] std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::max_size(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > const&) [257] std::_Bit_iterator std::__niter_wrap<std::_Bit_iterator>(std::_Bit_iterator const&, std::_Bit_iterator)
  [32] __gnu_cxx::new_allocator<std::pair<int, int> >::_M_max_size() const [223] void std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::construct<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >&, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [258] std::chrono::duration<long, std::ratio<1l, 1000l> >* std::__relocate_a<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >(std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >&)
  [53] __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [92] std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [61] std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
 [289] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::_M_max_size() const [34] void std::allocator_traits<std::allocator<std::pair<int, int> > >::destroy<std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*) [259] unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [304] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::max_size() const [93] std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [260] std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [187] __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [54] std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [261] unsigned long* std::__copy_move_a1<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  [27] __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [83] void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> const&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, std::pair<int, int> const&) [262] std::_Bit_iterator std::__copy_move_a1<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
  [37] __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [72] void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [263] unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [141] __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >::base() const [65] void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, std::pair<int, int>&&) [264] std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [209] __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >::operator*() const [329] std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::deallocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, std::vector<bool, std::allocator<bool> >*, unsigned long) [265] std::enable_if<std::__is_bitwise_relocatable<std::chrono::duration<long, std::ratio<1l, 1000l> >, void>::value, std::chrono::duration<long, std::ratio<1l, 1000l> >*>::type std::__relocate_a_1<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1000l> > >(std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >&)
  [16] __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [330] std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::allocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, unsigned long) [62] std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
  [18] __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [331] std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [266] void std::__alloc_on_move<std::allocator<std::pair<int, int> > >(std::allocator<std::pair<int, int> >&, std::allocator<std::pair<int, int> >&)
  [80] __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator-(long) const [200] std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [267] void std::__do_alloc_on_move<std::allocator<std::pair<int, int> > >(std::allocator<std::pair<int, int> >&, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>)
 [210] std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_get_Tp_allocator() const [224] std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&) [352] std::pair<int, int>* std::uninitialized_copy<std::pair<int, int> const*, std::pair<int, int>*>(std::pair<int, int> const*, std::pair<int, int> const*, std::pair<int, int>*)
 [211] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::get_allocator() const [201] std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [115] std::iterator_traits<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  [52] std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [124] std::_Bit_iterator_base::_M_bump_up() [75] std::iterator_traits<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
 [126] std::_Bit_iterator::operator*() const [46] std::_Bit_iterator_base::_M_incr(long) [353] std::iterator_traits<std::pair<int, int> const*>::iterator_category std::__iterator_category<std::pair<int, int> const*>(std::pair<int, int> const* const&)
 [155] std::_Bit_iterator::operator[](long) const [43] std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [66] void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
 [179] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [47] std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [354] std::vector<bool, std::allocator<bool> >* std::uninitialized_fill_n<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&)
 [212] std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() const [169] std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [355] std::pair<int, int>* std::__uninitialized_copy_a<std::pair<int, int> const*, std::pair<int, int>*, std::pair<int, int> >(std::pair<int, int> const*, std::pair<int, int> const*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
  [44] std::_Bit_reference::operator bool() const [50] std::_Bit_const_iterator::operator+=(long) [356] std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n_a<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > >&)
 [305] std::initializer_list<std::pair<int, int> >::end() const [130] std::_Bit_const_iterator::operator++() [88] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [306] std::initializer_list<std::pair<int, int> >::size() const [332] std::pair<int, int>* std::__uninitialized_copy<false>::__uninit_copy<std::pair<int, int> const*, std::pair<int, int>*>(std::pair<int, int> const*, std::pair<int, int> const*, std::pair<int, int>*) [51] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [290] std::initializer_list<std::pair<int, int> >::begin() const [333] std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&) [25] __gnu_cxx::__promote_2<int, int, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<int, int>(int, int)
